mol_id,smiles,value,smiles_random,smiles_blind,value_blind
[H]C([H])([H])C#CC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C#CC([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0.26170457,C(C(OCC)C)#CC,{Q}A{{Q}}{{Q}}A^AA{{Q}}{BA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},56.752055812599174
[H]C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])C#CC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27091971,CC(C#CC)COC,{Q}A{{Q}}{{Q}}A^AA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},54.67783322009128
[H]OC([H])(C#CC([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]OC([H])(C#CC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.25788162,C(C(O)COC)#CC,{Q}BA{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},57.61255812293068
[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.27004126,C(CC#C)(C)CCO,{Q}A^AA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}B{Q},54.87556226559558
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,0.26844018,C(#N)CC(C)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A^D,55.235947057189925
[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.27013105,C(C)CC(C)CC#C,{Q}A^AA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},54.85535156379602
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,0.31529375,N#CCC(CCC)C,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A^D,44.68974445650769
[H]C#CC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C#CC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],0.266444,C#CCC(O)CCC,{Q}A^AA{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.685264338827785
[H]OC([H])(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.27156882,C(CC)C(O)CC#N,{Q}BA{{Q}}{A{{Q}}{{Q}}A^D}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},54.531725984930134
[H]C([H])([H])N(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])N(C([H])([H])C#N)C([H])([H])C([H])([H])C([H])([H])[H],0.23419161,N(CCC)(C)CC#N,{Q}A{{Q}}{{Q}}D{A{{Q}}{{Q}}A^D}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},62.94490835946949
[H]C#CC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C#CC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0.26972663,CC(CC#C)OCC,{Q}A^AA{{Q}}{{Q}}A{{Q}}{BA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},54.946381879218464
[H]C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C#N,[H]C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C#N,0.27355938,N#CCC(OCC)C,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A^D,54.08367370099928
[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C#N,[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C#N,0.24263878,OCCN(CC#N)C,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}D{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A^D,61.04354702836057
[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C#CC([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27055087,C(CC(COC)C)#C,{Q}A^AA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},54.76085488455005
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C#N,0.27333349,O(CC(C)CC#N)C,{Q}A{{Q}}{{Q}}BA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A^D,54.13451895581056
[H]C#CC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])[H],[H]C#CC([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])[H],0.26932766,COCC(CC#C)O,{Q}A^AA{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},55.036185461989085
[H]OC([H])(C([H])([H])C#N)C([H])([H])OC([H])([H])[H],[H]OC([H])(C([H])([H])C#N)C([H])([H])OC([H])([H])[H],0.28105329,C(CC(O)COC)#N,{Q}BA{{Q}}{A{{Q}}{{Q}}A^D}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},52.39688029056592
[H]C#CC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])O[H],[H]C#CC([H])([H])C([H])(O[H])C([H])([H])C([H])([H])O[H],0.26889294,C(C(CC#C)O)CO,{Q}A^AA{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}B{Q},55.134035960778576
[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C#N,[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C#N,0.26988742,C(CO)C(CC#N)O,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A^D,54.91018988966113
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])=O,[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])=O,0.16185326,C(C=O)C(CCO)C,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}~B,79.22744339146516
[H]OC([H])([H])C([H])([H])C([H])(N([H])C([H])=O)C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(N([H])C([H])=O)C([H])([H])[H],0.21571191,C(NC=O)(C)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{D{{Q}}A{{Q}}~B}A{{Q}}{{Q}}{Q},67.10447742111894
[H]N=C([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],[H]N=C([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.2372761,C(CCO)(C)OC=N,{Q}D~A{{Q}}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}B{Q},62.25062494713232
[H]OC([H])([H])C([H])([H])C([H])(OC([H])=O)C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(OC([H])=O)C([H])([H])[H],0.21711312,CC(OC=O)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{BA{{Q}}~B}A{{Q}}{{Q}}{Q},66.78908108000552
[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.16195223,C(CC(C)CC=O)C,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},79.20516637668507
[H]C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.21643574,C(CCC)(C)NC=O,{Q}A{~B}D{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},66.94155156875696
[H]C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C(=O)OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.21785204,O(C(C)CCC)C=O,{Q}A{~B}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},66.6227586412736
[H]OC([H])(C([H])([H])C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])C([H])=O)C([H])([H])C([H])([H])C([H])([H])[H],0.15908043,O=CCC(CCC)O,{Q}BA{{Q}}{A{{Q}}{{Q}}A{{Q}}~B}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},79.85157570320254
[H]C(=O)C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C(=O)C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0.15958701,C(C)OC(C)CC=O,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{BA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},79.73755034049371
[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])=O,[H]OC([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C([H])=O,0.16151707,C(CO)N(C)CC=O,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}D{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}~B,79.30311591444095
[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C(=O)C([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.16293676,O(CC(CC=O)C)C,{Q}A{~B}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},78.98355993673931
[H]C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C(=O)N([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.21662495,C(C(C)NC=O)OC,{Q}A{~B}D{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},66.89896256232532
[H]N=C([H])OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]N=C([H])OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.23787577,O(C=N)C(COC)C,{Q}D~A{{Q}}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},62.115646090376025
[H]C(=O)OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C(=O)OC([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.21875128,C(OC(COC)C)=O,{Q}A{~B}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},66.42035000460757
[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])=O,[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])=O,0.16468473,COCC(O)CC=O,{Q}BA{{Q}}{A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}~B,78.59011188657122
[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])=O,[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])=O,0.15897249,C(CO)C(CC=O)O,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A{{Q}}~B,79.87587176236553
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])O[H],0.26530528,C(CO)C(C)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}B{Q},55.94157718383509
[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.3259121,C(C)(CCC)CCC,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},42.29967534576642
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26508122,C(CC(C)CCO)C,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.99201052658162
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.27131099,C(C)(CCC)COC,{Q}A{{Q}}{{Q}}BA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},54.58976056834682
[H]C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]C([H])([H])C([H])([H])OC([H])(C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26824862,O(CC)C(C)CCC,{Q}A{{Q}}{{Q}}A{{Q}}{{Q}}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.27906502173747
[H]OC([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.2645822,C(CC(O)CCC)C,{Q}BA{{Q}}{A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},56.1043342197771
[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26618392,OC(CCC)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.743805371504386
[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H],0.26935464,OC(CCC)COC,{Q}BA{{Q}}{A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}{Q},55.030112572641144
[H]OC([H])([H])C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0.26523705,CC(CCO)OCC,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{BA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},55.956934976281744
[H]C([H])([H])OC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])(OC([H])([H])C([H])([H])[H])C([H])([H])[H],0.27377266,C(OCC)(C)COC,{Q}A{{Q}}{{Q}}BA{{Q}}{{Q}}A{{Q}}{BA{{Q}}{{Q}}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},54.03566681292921
[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.26598801,C(COC)(CCO)C,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},55.787902471287815
[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]C([H])([H])OC([H])([H])C([H])(C([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27053837,O(C)CC(COC)C,{Q}A{{Q}}{{Q}}BA{{Q}}{{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},54.76366849154966
[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])[H],[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])OC([H])([H])[H],0.26629837,OC(COC)CCO,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},55.718043985815996
[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])OC([H])([H])[H],[H]OC([H])(C([H])([H])OC([H])([H])[H])C([H])([H])OC([H])([H])[H],0.27454471,COCC(COC)O,{Q}BA{{Q}}{A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}BA{{Q}}{{Q}}{Q},53.86188719020554
[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])O[H],[H]OC([H])([H])C([H])([H])C([H])(O[H])C([H])([H])C([H])([H])O[H],0.26652743,C(O)CC(CCO)O,{Q}BA{{Q}}{{Q}}A{{Q}}{{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}A{{Q}}{{Q}}B{Q},55.66648520026961
[H]C([H])([H])C#CC(=O)C(=O)C([H])([H])[H],[H]C([H])([H])C#CC(=O)C(=O)C([H])([H])[H],0.1078536,C(C(C(C)=O)=O)#CC,{Q}A{{Q}}{{Q}}A^AA{~B}A{~B}A{{Q}}{{Q}}{Q},91.38214909965251
[H]N([H])C(=O)C(=O)C#CC([H])([H])[H],[H]N([H])C(=O)C(=O)C#CC([H])([H])[H],0.12294391,O=C(C(=O)C#CC)N,{Q}D{{Q}}A{~B}A{~B}A^AA{{Q}}{{Q}}{Q},87.98549295227461
[H]C([H])([H])C#CC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C#CC(=O)C([H])(C([H])([H])[H])C([H])([H])[H],0.15224085,CC(C(C#CC)=O)C,{Q}A{{Q}}{{Q}}A^AA{~B}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},81.39108691619175
[H]OC([H])(C(=O)C#CC([H])([H])[H])C([H])([H])[H],[H]OC([H])(C(=O)C#CC([H])([H])[H])C([H])([H])[H],0.16067446,O=C(C#CC)C(O)C,{Q}BA{{Q}}{A{~B}A^AA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},79.492777785956
[H]C([H])([H])C#CC(=O)N(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C#CC(=O)N(C([H])([H])[H])C([H])([H])[H],0.1878288,CN(C(=O)C#CC)C,{Q}A{{Q}}{{Q}}A^AA{~B}D{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},73.38064649846159
[H]C([H])([H])C#CC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C#CC([H])(C(=O)C([H])([H])[H])C([H])([H])[H],0.16660634,C(C)(C(C)C#CC)=O,{Q}A{{Q}}{{Q}}A^AA{{Q}}{A{~B}A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},78.1575794588502
[H]N([H])C(=O)C([H])(C#CC([H])([H])[H])C([H])([H])[H],[H]N([H])C(=O)C([H])(C#CC([H])([H])[H])C([H])([H])[H],0.2152818,CC(C(=O)N)C#CC,{Q}D{{Q}}A{~B}A{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},67.201290261647
[H]N([H])C(=O)C([H])(C#CC([H])([H])[H])N([H])[H],[H]N([H])C(=O)C([H])(C#CC([H])([H])[H])N([H])[H],0.21492552,O=C(C(C#CC)N)N,{Q}D{{Q}}A{~B}A{{Q}}{A^AA{{Q}}{{Q}}{Q}}D{{Q}}{Q},67.28148481379256
[H]OC([H])(C#CC([H])([H])[H])C(=O)C([H])([H])[H],[H]OC([H])(C#CC([H])([H])[H])C(=O)C([H])([H])[H],0.17722315,O=C(C)C(C#CC)O,{Q}BA{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{~B}A{{Q}}{{Q}}{Q},75.76785698449126
[H]OC([H])(C#CC([H])([H])[H])C(=O)N([H])[H],[H]OC([H])(C#CC([H])([H])[H])C(=O)N([H])[H],0.22257479,C(C)#CC(O)C(=O)N,{Q}BA{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{~B}D{{Q}}{Q},65.55972164468248
[H]C([H])([H])C#CC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[H]C([H])([H])C#CC([H])(C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.269081,CC#CC(C)C(C)C,{Q}A{{Q}}{{Q}}A^AA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},55.09170580619091
[H]OC([H])(C([H])([H])[H])C([H])(C#CC([H])([H])[H])C([H])([H])[H],[H]OC([H])(C([H])([H])[H])C([H])(C#CC([H])([H])[H])C([H])([H])[H],0.26664194,C(#CC(C)C(O)C)C,{Q}BA{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},55.64071030926762
[H]OC([H])(C#CC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],[H]OC([H])(C#CC([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H],0.25912936,C(C)#CC(O)C(C)C,{Q}BA{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{{Q}}{A{{Q}}{{Q}}{Q}}A{{Q}}{{Q}}{Q},57.331706123115616
[H]OC([H])(C#CC([H])([H])[H])C([H])(O[H])C([H])([H])[H],[H]OC([H])(C#CC([H])([H])[H])C([H])(O[H])C([H])([H])[H],0.25550317,C(O)(C(O)C#CC)C,{Q}BA{{Q}}{A^AA{{Q}}{{Q}}{Q}}A{{Q}}{B{Q}}A{{Q}}{{Q}}{Q},58.14792000838769
[H]C#CC([H])([H])C(=O)C(=O)C([H])([H])[H],[H]C#CC([H])([H])C(=O)C(=O)C([H])([H])[H],0.11024917,C#CCC(=O)C(=O)C,{Q}A^AA{{Q}}{{Q}}A{~B}A{~B}A{{Q}}{{Q}}{Q},90.84293369804882
[H]C([H])([H])C(=O)C(=O)C([H])([H])C#N,[H]C([H])([H])C(=O)C(=O)C([H])([H])C#N,0.1115011,N#CCC(C(C)=O)=O,{Q}A{{Q}}{{Q}}A{~B}A{~B}A{{Q}}{{Q}}A^D,90.5611385771675
[H]C#CC([H])([H])C(=O)C(=O)N([H])[H],[H]C#CC([H])([H])C(=O)C(=O)N([H])[H],0.13160976,C(#C)CC(=O)C(=O)N,{Q}A^AA{{Q}}{{Q}}A{~B}A{~B}D{{Q}}{Q},86.03490925487178
[H]N([H])C(=O)C(=O)C([H])([H])C#N,[H]N([H])C(=O)C(=O)C([H])([H])C#N,0.13229545,O=C(N)C(=O)CC#N,{Q}D{{Q}}A{~B}A{~B}A{{Q}}{{Q}}A^D,85.880568280187
[H]N=C([H])N([H])C(=N[H])C(=O)C([H])([H])[H],[H]N=C([H])N([H])C(=N[H])C(=O)C([H])([H])[H],0.14564747,CC(=O)C(=N)NC=N,{Q}D~A{{Q}}D{{Q}}A{~D{Q}}A{~B}A{{Q}}{{Q}}{Q},82.8751813257167
[H]N=C(C(=O)C([H])([H])[H])N([H])C([H])=O,[H]N=C(C(=O)C([H])([H])[H])N([H])C([H])=O,0.14509001,CC(=O)C(NC=O)=N,{Q}D~A{A{~B}A{{Q}}{{Q}}{Q}}D{{Q}}A{{Q}}~B,83.00065919435673
[H]N=C(OC([H])=O)C(=O)C([H])([H])[H],[H]N=C(OC([H])=O)C(=O)C([H])([H])[H],0.14559558,C(=N)(OC=O)C(C)=O,{Q}D~A{BA{{Q}}~B}A{~B}A{{Q}}{{Q}}{Q},82.88686117109344
[H]N=C([H])N([H])C(=O)C(=O)C([H])([H])[H],[H]N=C([H])N([H])C(=O)C(=O)C([H])([H])[H],0.12310065,N(C=N)C(=O)C(C)=O,{Q}D~A{{Q}}D{{Q}}A{~B}A{~B}A{{Q}}{{Q}}{Q},87.95021257138514
[H]C(=O)N([H])C(=O)C(=O)C([H])([H])[H],[H]C(=O)N([H])C(=O)C(=O)C([H])([H])[H],0.12228876,CC(C(=O)NC=O)=O,{Q}A{~B}D{{Q}}A{~B}A{~B}A{{Q}}{{Q}}{Q},88.13295972233796
[H]N=C([H])OC(=O)C(=O)C([H])([H])[H],[H]N=C([H])OC(=O)C(=O)C([H])([H])[H],0.12973133,C(C(=O)OC=N)(C)=O,{Q}D~A{{Q}}BA{~B}A{~B}A{{Q}}{{Q}}{Q},86.45772235857335
[H]N=C([H])N([H])C(=N[H])C(=O)N([H])[H],[H]N=C([H])N([H])C(=N[H])C(=O)N([H])[H],0.17460344,N=CNC(C(=O)N)=N,{Q}D~A{{Q}}D{{Q}}A{~D{Q}}A{~B}D{{Q}}{Q},76.35752373592628
