mol_id,smiles,value,smiles_random,smiles_blind,value_blind
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cnccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2C)c2cnccc2C1=O,5.59,C[C@@H]1[C@]2(CN(CC(=O)NC)C(=O)c3c2cncc3)C(=O)N(c2c3ccccc3cnc2)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sA}asadaaasAr~B,66.38477801268499
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(Cl)ccc2C1=O,7.41,c1(Cl)ccc2c(c1)[C@]1(CN(CC(NC)=O)C2=O)[C@@H](CC#N)CN(c2c3c(cccc3)cnc2)C1=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAA^D}asaa{Z}aaasAr~B,27.90697674418605
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CC#N)c2cc(F)ccc2C1=O,6.77,C(C(NC)=O)N1C[C@@]2(C(=O)N(c3cncc4c3cccc4)C[C@@H]2CC#N)c2cc(F)ccc2C1=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAA^D}asaa{G}aaasAr~B,41.437632135306565
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CCl)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CCl)c2cc(Cl)ccc2C1=O,8.14,C(C(=O)NC)N1C(=O)c2c(cc(Cl)cc2)[C@@]2([C@@H](CCl)CN(c3c4c(cccc4)cnc3)C2=O)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAZ}asaa{Z}aaasAr~B,12.473572938689214
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CF)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CF)c2cc(Cl)ccc2C1=O,7.51,n1cc2c(c(N3C[C@H](CF)[C@@]4(c5cc(Cl)ccc5C(=O)N(CC(NC)=O)C4)C3=O)c1)cccc2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAG}asaa{Z}aaasAr~B,25.792811839323477
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccc(Cl)nn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccc(Cl)nn2)c2cc(Cl)ccc2C1=O,7.45,c1c2c(c(N3C(=O)[C@@]4([C@@H](CNc5nnc(Cl)cc5)C3)c3c(ccc(Cl)c3)C(=O)N(CC(NC)=O)C4)cnc2)ccc1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasaaa{Z}dds}asaa{Z}aaasAr~B,27.06131078224102
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccccc2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccccc2)c2cc(Cl)ccc2C1=O,8.46,c1cc2c(c(N3C[C@H](CNc4ccccc4)[C@]4(CN(CC(NC)=O)C(=O)c5c4cc(Cl)cc5)C3=O)cnc2)cc1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasaaaaas}asaa{Z}aaasAr~B,5.708245243128954
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn[nH]2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccn[nH]2)c2cc(Cl)ccc2C1=O,8.1,c1cc2c(N3C(=O)[C@@]4([C@@H](CNc5ccn[nH]5)C3)c3cc(Cl)ccc3C(=O)N(CC(=O)NC)C4)cncc2cc1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasaad{dQ}s}asaa{Z}aaasAr~B,13.319238900634264
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccnc(C)n2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccnc(C)n2)c2cc(Cl)ccc2C1=O,7.5,C(=O)(CN1C[C@@]2(c3c(ccc(Cl)c3)C1=O)[C@@H](CNc1ccnc(C)n1)CN(c1cncc3ccccc31)C2=O)NC,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasaada{A}ds}asaa{Z}aaasAr~B,26.00422832980973
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccncn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ccncn2)c2cc(Cl)ccc2C1=O,7.65,O=C1N(c2cncc3c2cccc3)C[C@H](CNc2ccncn2)[C@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasaadads}asaa{Z}aaasAr~B,22.832980972515855
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cn[nH]c2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cn[nH]c2)c2cc(Cl)ccc2C1=O,7.21,Clc1cc2c(cc1)C(=O)N(CC(=O)NC)C[C@@]21C(=O)N(c2c3ccccc3cnc2)C[C@@H]1CNc1cn[nH]c1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasad{dQ}as}asaa{Z}aaasAr~B,32.135306553911214
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnc(C)s2)c2cc(Cl)ccc2C1=O,8.45,s1c(NC[C@@H]2[C@@]3(c4c(ccc(Cl)c4)C(=O)N(CC(=O)NC)C3)C(=O)N(c3c4ccccc4cnc3)C2)cnc1C,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasada{A}es}asaa{Z}aaasAr~B,5.9196617336152455
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnccn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnccn2)c2cc(Cl)ccc2C1=O,7.09,c1c2c(c(N3C(=O)[C@@]4(CN(CC(NC)=O)C(=O)c5ccc(Cl)cc54)[C@@H](CNc4nccnc4)C3)cn1)cccc2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasadaads}asaa{Z}aaasAr~B,34.672304439746306
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cncs2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cncs2)c2cc(Cl)ccc2C1=O,8.73,c1cccc2c1cncc2N1C[C@H](CNc2scnc2)[C@@]2(c3c(ccc(Cl)c3)C(=O)N(CC(=O)NC)C2)C1=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasadaes}asaa{Z}aaasAr~B,0.0
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnn(C)c2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2cnn(C)c2)c2cc(Cl)ccc2C1=O,8.0,[C@@H]1(CNc2cnn(C)c2)[C@@]2(c3c(ccc(Cl)c3)C(=O)N(CC(=O)NC)C2)C(=O)N(c2c3c(cnc2)cccc3)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasadd{A}as}asaa{Z}aaasAr~B,15.433403805496836
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2ncncn2)c2cc(Cl)ccc2C1=O,7.96,c12c(c(N3C[C@H](CNc4ncncn4)[C@]4(CN(CC(NC)=O)C(=O)c5ccc(Cl)cc54)C3=O)cnc1)cccc2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasdadads}asaa{Z}aaasAr~B,16.279069767441868
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2nncs2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2nncs2)c2cc(Cl)ccc2C1=O,8.16,c1cc2c(cc1Cl)[C@@]1([C@@H](CNc3scnn3)CN(c3cncc4ccccc34)C1=O)CN(CC(=O)NC)C2=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADasddaes}asaa{Z}aaasAr~B,12.050739957716706
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2scnc2C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CNc2scnc2C)c2cc(Cl)ccc2C1=O,8.38,N1(CC(NC)=O)C(=O)c2ccc(Cl)cc2[C@@]2(C1)C(=O)N(c1c3ccccc3cnc1)C[C@@H]2CNc1c(C)ncs1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sADaseadasA}asaa{Z}aaasAr~B,7.399577167019019
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(Cl)ccc2C1=O,6.94,c1c2cncc(N3C(=O)[C@@]4(CN(CC(=O)NC)C(=O)c5ccc(Cl)cc54)[C@@H](COC(C)C)C3)c2ccc1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABA{A}A}asaa{Z}aaasAr~B,37.84355179704016
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC(C)C)c2cc(F)ccc2C1=O,6.73,N1(CC(NC)=O)C(=O)c2c(cc(F)cc2)[C@]2(C(=O)N(c3c4c(cccc4)cnc3)C[C@@H]2COC(C)C)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABA{A}A}asaa{G}aaasAr~B,42.28329809725158
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC)c2cc(Cl)ccc2C1=O,7.54,c1ccc2c(cncc2N2C(=O)[C@]3([C@@H](COC)C2)CN(CC(NC)=O)C(=O)c2ccc(Cl)cc23)c1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABA}asaa{Z}aaasAr~B,25.1585623678647
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC2CCC2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COC2CCC2)c2cc(Cl)ccc2C1=O,8.18,O=C1N(c2c3c(cnc2)cccc3)C[C@H](COC2CCC2)[C@@]12c1cc(Cl)ccc1C(=O)N(CC(NC)=O)C2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABAsAAAs}asaa{Z}aaasAr~B,11.6279069767442
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCC2CC2)c2cc(Cl)ccc2C1=O,7.88,O=C1c2c(cc(Cl)cc2)[C@]2(CN1CC(NC)=O)[C@@H](COCC1CC1)CN(c1c3ccccc3cnc1)C2=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABAAsAAs}asaa{Z}aaasAr~B,17.970401691331933
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCCF)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2COCCF)c2cc(F)ccc2C1=O,6.96,c12c(cc(F)cc1)[C@@]1([C@@H](COCCF)CN(c3cncc4ccccc34)C1=O)CN(CC(NC)=O)C2=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sABAAG}asaa{G}aaasAr~B,37.42071881606766
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(Cl)ccc2C1=O,7.43,c1(N2C[C@H](CS(=O)(=O)N(C)C)[C@]3(CN(CC(NC)=O)C(=O)c4ccc(Cl)cc43)C2=O)c2ccccc2cnc1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAE{~B}{~B}D{A}A}asaa{Z}aaasAr~B,27.48414376321354
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)N(C)C)c2cc(F)ccc2C1=O,6.83,c12cc(F)ccc1C(=O)N(CC(NC)=O)C[C@]21[C@@H](CS(N(C)C)(=O)=O)CN(c2cncc3ccccc32)C1=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAE{~B}{~B}D{A}A}asaa{G}aaasAr~B,40.16913319238901
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(Cl)ccc2C1=O,6.66,S(C[C@@H]1[C@@]2(c3cc(Cl)ccc3C(=O)N(CC(=O)NC)C2)C(=O)N(c2cncc3ccccc32)C1)(NC)(=O)=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAE{~B}{~B}DA}asaa{Z}aaasAr~B,43.76321353065539
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(=O)(=O)NC)c2cc(F)ccc2C1=O,6.6,[C@H]1(CS(=O)(=O)NC)CN(c2cncc3ccccc23)C(=O)[C@]12c1c(ccc(F)c1)C(=O)N(CC(NC)=O)C2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAE{~B}{~B}DA}asaa{G}aaasAr~B,45.03171247357295
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(C)(=O)=O)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2CS(C)(=O)=O)c2cc(F)ccc2C1=O,5.84,c1(F)cc2c(cc1)C(=O)N(CC(=O)NC)C[C@]21[C@@H](CS(=O)(C)=O)CN(c2c3ccccc3cnc2)C1=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAE{A}{~B}~B}asaa{G}aaasAr~B,61.09936575052855
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,7.16,c1(Cl)ccc2c(c1)[C@@]1([C@@H](Cc3ccccc3)CN(c3cncc4c3cccc4)C1=O)CN(CC(=O)NC)C2=O,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAasaaaaas}asaa{Z}aaasAr~B,33.192389006342495
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2ccccc2)c2cc(F)ccc2C1=O,6.96,[C@@H]1(Cc2ccccc2)[C@@]2(C(=O)N(c3cncc4c3cccc4)C1)CN(CC(=O)NC)C(=O)c1ccc(F)cc12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAasaaaaas}asaa{G}aaasAr~B,37.42071881606766
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2nn[nH]n2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cc2nn[nH]n2)c2cc(Cl)ccc2C1=O,6.33,c1cc(Cl)cc2c1C(=O)N(CC(NC)=O)C[C@@]21C(=O)N(c2cncc3ccccc32)C[C@@H]1Cc1n[nH]nn1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAasdd{dQ}ds}asaa{Z}aaasAr~B,50.7399577167019
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2cccn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2cccn2)c2cc(Cl)ccc2C1=O,6.74,c1cccc2c(N3C[C@H](Cn4cccn4)[C@]4(CN(CC(NC)=O)C(=O)c5ccc(Cl)cc54)C3=O)cncc12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAdsaaads}asaa{Z}aaasAr~B,42.07188160676533
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ccnn2)c2cc(F)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ccnn2)c2cc(F)ccc2C1=O,6.27,C1(=O)c2c(cc(F)cc2)[C@@]2([C@@H](Cn3ccnn3)CN(c3cncc4c3cccc4)C2=O)CN1CC(=O)NC,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAdsaadds}asaa{G}aaasAr~B,52.00845665961946
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2Cn2ncnn2)c2cc(Cl)ccc2C1=O,6.03,[C@H]1(Cn2nncn2)CN(c2c3c(cccc3)cnc2)C(=O)[C@@]12CN(CC(NC)=O)C(=O)c1ccc(Cl)cc12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sAdsdadds}asaa{Z}aaasAr~B,57.08245243128964
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2N)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2N)c2cc(Cl)ccc2C1=O,7.29,c1cccc2cncc(N3C(=O)[C@]4(c5cc(Cl)ccc5C(=O)N(CC(NC)=O)C4)[C@@H](N)C3)c12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sD}asaa{Z}aaasAr~B,30.443974630021145
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)=O)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)=O)c2cc(Cl)ccc2C1=O,5.88,c12c(cccc1)c(N1C[C@H](NC(C)=O)[C@@]3(C1=O)CN(CC(NC)=O)C(=O)c1ccc(Cl)cc13)cnc2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sDA{A}~B}asaa{Z}aaasAr~B,60.25369978858352
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC(C)C)c2cc(Cl)ccc2C1=O,6.71,O=C1N(c2cncc3c2cccc3)C[C@H](NC(C)C)[C@]12CN(CC(=O)NC)C(=O)c1ccc(Cl)cc12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sDA{A}A}asaa{Z}aaasAr~B,42.70613107822411
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NC)c2cc(Cl)ccc2C1=O,8.07,c1cccc2cncc(N3C(=O)[C@@]4([C@@H](NC)C3)c3c(ccc(Cl)c3)C(=O)N(CC(NC)=O)C4)c12,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sDA}asaa{Z}aaasAr~B,13.953488372093025
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NCC2CC2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NCC2CC2)c2cc(Cl)ccc2C1=O,8.65,C1C(CN[C@H]2CN(c3c4ccccc4cnc3)C(=O)[C@]23c2c(ccc(Cl)c2)C(=O)N(CC(=O)NC)C3)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sDAAsAAs}asaa{Z}aaasAr~B,1.6913319238900648
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NS(C)(=O)=O)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@@H]2NS(C)(=O)=O)c2cc(Cl)ccc2C1=O,6.26,n1cc2ccccc2c(N2C[C@H](NS(C)(=O)=O)[C@@]3(c4cc(Cl)ccc4C(=O)N(CC(NC)=O)C3)C2=O)c1,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A**Q}sDE{A}{~B}~B}asaa{Z}aaasAr~B,52.21987315010571
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2C)c2cc(Cl)ccc2C1=O,5.62,C1N(c2c3c(cccc3)cnc2)C(=O)[C@]2(c3c(ccc(Cl)c3)C(=O)N(CC(=O)NC)C2)[C@@H]1C,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A*Q}sA}asaa{Z}aaasAr~B,65.75052854122622
CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cncc4ccccc34)C[C@H]2Cc2ccccc2)c2cc(Cl)ccc2C1=O,5.43,c12cncc(N3C(=O)[C@]4([C@H](Cc5ccccc5)C3)CN(CC(=O)NC)C(=O)c3ccc(Cl)cc34)c1cccc2,ADA{~B}ADrA{A**}s{A{~B}D{atadaauaaaaatu}A{A*Q}sAasaaaaas}asaa{Z}aaasAr~B,69.76744186046513
CNC(=O)CN1C[C@@]2(C(=O)N(c3cnccc3C3CC3)C[C@@H]2C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C(=O)N(c3cnccc3C3CC3)C[C@@H]2C)c2cc(Cl)ccc2C1=O,6.33,CNC(=O)CN1C(=O)c2c(cc(Cl)cc2)[C@@]2([C@@H](C)CN(c3c(C4CC4)ccnc3)C2=O)C1,ADA{~B}ADrA{A**}s{A{~B}D{atadaaatAtAAt}A{A**Q}sA}asaa{Z}aaasAr~B,50.7399577167019
CNC(=O)CN1C[C@@]2(C[C@H](CO)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@@]2(C[C@H](CO)N(c3cncc4ccccc34)C2=O)c2cc(Cl)ccc2C1=O,6.31,N1(c2c3c(cnc2)cccc3)C(=O)[C@]2(C[C@@H]1CO)c1c(ccc(Cl)c1)C(=O)N(CC(NC)=O)C2,ADA{~B}ADrA{A**}s{A{A*Q}{AB}D{atadaauaaaaatu}As~B}asaa{Z}aaasAr~B,51.16279069767443
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C/C2=C\F)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)C/C2=C\F)c2cc(Cl)ccc2C1=O,6.75,c12c(cncc1N1C/C(=C\F)[C@@]3(CN(CC(NC)=O)C(=O)c4c3cc(Cl)cc4)C1=O)cccc2,ADA{~B}ADrA{A*}s{A{~B}D{atadaauaaaaatu}A|As~A!G}asaa{Z}aaasAr~B,41.86046511627908
CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)CC2(C)C)c2cc(Cl)ccc2C1=O,CNC(=O)CN1C[C@]2(C(=O)N(c3cncc4ccccc34)CC2(C)C)c2cc(Cl)ccc2C1=O,5.18,c1cccc2cncc(N3C(=O)[C@]4(C(C)(C)C3)c3c(ccc(Cl)c3)C(=O)N(CC(NC)=O)C4)c12,ADA{~B}ADrA{A*}s{A{~B}D{atadaauaaaaatu}AAs{A}A}asaa{Z}aaasAr~B,75.05285412262157
