mol_id,smiles,value,smiles_random,smiles_blind,value_blind
COCCC1CN1,COCCC1CN1,-1704.5,N1CC1CCOC,ABAAArADr,72.72147365593804
C#CC(C#N)C=O,C#CC(C#N)C=O,-1326.49,C(C(C=O)C#N)#C,A^AA{A^D}A~B,51.56956443887372
CCC(CO)NC,CCC(CO)NC,-1858.93,C(CO)(CC)NC,AAA{AB}DA,81.36275124222215
NC1(CO)CCC1,NC1(CO)CCC1,-1716.37,C1C(CO)(N)CC1,DAr{AB}AAAr,73.38567079994627
C=CCCC(=C)C,C=CCCC(=C)C,-1904.94,C=C(CCC=C)C,A~AAAA{~A}A,83.93728456958682
C1=COC=COC1,C1=COC=COC1,-1372.16,C1=COC=CCO1,Ar~ABA~ABAr,54.125072742736926
CC=C1CCCO1,CC=C1CCCO1,-1724.38,C1(=CC)OCCC1,AA~ArAAABr,73.83387797126103
CC(C#N)=CN,CC(C#N)=CN,-1246.59,C(C(C)=CN)#N,AA{A^D}~AD,47.0986839160213
C=CC(=O)C(C)O,C=CC(=O)C(C)O,-1528.38,C=CC(C(C)O)=O,A~AA{~B}A{A}B,62.86651148216124
CN1CC=CC=N1,CN1CC=CC=N1,-1513.2,N1=CC=CCN1C,ADrAA~AA~Dr,62.01710013877077
CCC(N)C(C)N,CCC(N)C(C)N,-1934.81,NC(C(N)CC)C,AAA{D}A{A}D,85.60868884014502
[NH][CH]N1CC1CO,[NH][CH]N1CC1CO,-1382.22,C1(CO)CN1[CH][NH],{DQ}{AQ}DrAArAB,54.68798961457541
COC=C(C)CN,COC=C(C)CN,-1716.02,O(C)C=C(CN)C,ABA~A{A}AD,73.36608621693004
N[N][CH]CC1CO1,N[N][CH]CC1CO1,-1557.4,C1OC1C[CH][N]N,D{D}{AQ}AArABr,64.49035319396572
N=C1CCCON1,N=C1CCCON1,-1447.01,N1OCCCC1=N,D~ArAAABDr,58.31337571064059
CC(N)CCCN,CC(N)CCCN,-1934.27,C(N)CCC(C)N,AA{D}AAAD,85.57847262634854
CC1=CC(=O)CC1,CC1=CC(=O)CC1,-1610.53,C1(=O)CCC(C)=C1,AAr~AA{~B}AAr,67.46329289583241
CN=c1[nH]cco1,CN=c1[nH]cco1,-1339.2,N(=c1[nH]cco1)C,AD~ar{dQ}aabr,52.28076458212096
CCCCNC,CCCCNC,-1760.25,CNCCCC,AAAADA,75.84101795066924
CCN1CC1C=O,CCN1CC1C=O,-1577.91,O=CC1CN1CC,AADrAArA~B,65.63800975871796
C=C1CC=CCO1,C=C1CC=CCO1,-1580.61,C1(=C)OCC=CC1,A~ArAA~AABr,65.78909082770043
OCC1C=NNC1,OCC1C=NNC1,-1253.78,N1CC(CO)C=N1,BAArA~DDAr,47.501007207126555
C#CCOCOC,C#CCOCOC,-1477.23,C(#C)COCOC,A^AABABA,60.004364564215045
C1=CC2CNC2C1,C1=CC2CNC2C1,-1643.1,C1C=CC2CNC12,Ar~AAsADAsAr,69.28577823537312
C=C(C)C1CC1C,C=C(C)C1CC1C,-1519.39,C(=C)(C)C1C(C)C1,A~A{A}ArAArA,62.36346747840102
C=CC1CCCO1,C=CC1CCCO1,-1716.04,C1CCOC1C=C,A~AArAAABr,73.36720533595954
CC1=CCCO1,CC1=CCCO1,-1430.25,C1C=C(C)OC1,AAr~AAABr,57.3755539639196
CN1C=NCCO1,CN1C=NCCO1,-1437.4,C1CON(C)C=N1,ADrA~DAABr,57.77563901696585
C=C1CON=C1C,C=C1CON=C1C,-1440.01,CC1=NOCC1=C,A~ArABD~ArA,57.921684050315605
[CH]1O[CH][C]2OC[C]12,[CH]1O[CH][C]2OC[C]12,-1200.23,[C]12[C](CO1)[CH]O[CH]2,{AQ}rB{AQ}{A}sBA{A}rs,44.50456600564036
OCC1(CO)CN1,OCC1(CO)CN1,-1372.49,C1(CO)(CO)NC1,BAAr{AB}ADr,54.14353820672367
C=CC1CC1N,C=CC1CC1N,-1475.9,C1(C=C)C(N)C1,A~AArAArD,59.9299431487533
C[C](N)C=C[N]O,C[C](N)C=C[N]O,-1449.31,O[N]C=C[C](N)C,A{A}{D}A~A{D}B,58.442074399033075
CCC[N][CH]NO,CCC[N][CH]NO,-1571.21,ON[CH][N]CCC,AAA{D}{AQ}DB,65.26310488383545
C#Cc1ccc[nH]1,C#Cc1ccc[nH]1,-1909.97,c1(C#C)[nH]ccc1,A^Aaraaa{dQ}r,84.21874300550607
CC12CCCC1O2,CC12CCCC1O2,-1720.63,C1CCC2C1(C)O2,AArsAAAArBs,73.62404315322978
O=C1C=CCON1,O=C1C=CCON1,-1270.7,O1NC(=O)C=CC1,B~ArA~AABDr,48.447781906083534
C1CN2CCC1C2,C1CN2CCC1C2,-1795.54,C1CC2CN1CC2,ArADsAAArAs,77.81570347822195
N#CC1C=NOC1,N#CC1C=NOC1,-1176.75,C1C(C#N)C=NO1,D^AArA~DBAr,43.190720265007386
CC#CCC=CC,CC#CCC=CC,-1754.98,C(=CC)CC#CC,AA^AAA~AA,75.54613008639599
C=CC=CC#N,C=CC=CC#N,-1224.22,C(C#N)=CC=C,A~AA~AA^D,45.84694928152559
O=C1CC=CCN1,O=C1CC=CCN1,-1244.44,C1(=O)NCC=CC1,B~ArAA~AADr,46.978378620350064
O=C1CCCCO1,O=C1CCCCO1,-1553.66,C1CCC(=O)OC1,B~ArAAAABr,64.28107793544923
C#Cc1cccs1,C#Cc1cccs1,-1144.88,s1c(C#C)ccc1,A^Aaraaaer,41.40740409149918
NCCC1CCN1,NCCC1CCN1,-1784.1,C(CN)C1NCC1,DAAArAADr,77.17556739334795
CC1(CO)CCN1,CC1(CO)CCN1,-1716.03,N1C(C)(CO)CC1,AAr{AB}AADr,73.36664577644478
CC1CCC1,CC1CCC1,-1453.11,C1C(C)CC1,AArAAAr,58.65470701463808
C#CC(C)(N)C#C,C#CC(C)(N)C#C,-1457.1,NC(C#C)(C)C#C,A^AA{A}{D}A^A,58.87797126102332
CCCCC(C)N,CCCCC(C)N,-2063.98,CC(CCCC)N,AAAAA{A}D,92.83651909217065
CCC(C)C1CC1,CCC(C)C1CC1,-2044.71,CC(CC)C1CC1,AAA{A}ArAAr,91.75824790724742
C#CCN[N][CH]C,C#CCN[N][CH]C,-1476.28,[CH](C)[N]NCC#C,A^AAD{D}{AQ}A,59.951206410313816
C1CC1OC1CC1,C1CC1OC1CC1,-1687.28,O(C1CC1)C1CC1,ArAArBArAAr,71.75791217153858
CC(C)(C)CCO,CC(C)(C)CCO,-1991.66,C(C(C)(C)C)CO,AA{A}{A}AAB,88.78978468149874
NC1C=COC1=O,NC1C=COC1=O,-1280.75,C1(N)C=COC1=O,DArA~ABAr~B,49.010139218407275
CC=COCCC,CC=COCCC,-1847.7,C(COC=CC)C,AA~ABAAA,80.73436590715791
CC1CCC(C)O1,CC1CCC(C)O1,-1866.88,CC1OC(C)CC1,AArAAA{A}Br,81.80760105644836
COc1cnoc1,COc1cnoc1,-1243.33,c1c(OC)cno1,ABaradbar,46.91626751421281
CC1(O)CCCC1,CC1(O)CCCC1,-1869.61,C1CCCC1(O)C,AAr{B}AAAAr,81.96036080397512
C#CCONC=N,C#CCONC=N,-1315.23,C(ONC=N)C#C,A^AABDA~D,50.93950042526524
CC1=CN[C]([NH])C1,CC1=CN[C]([NH])C1,-1673.28,N1[C]([NH])CC(C)=C1,AAr~AD{A}{{DQ}}Ar,70.97452885088859
C=CC(C=O)=NO,C=CC(C=O)=NO,-1655.63,C(C=O)(C=C)=NO,A~AA{A~B}~DB,69.98690630735486
CC(=CCN)CN,CC(=CCN)CN,-1791.28,NCC=C(C)CN,AA{~AAD}AD,77.57733112493845
O=C1OC2CC1C2,O=C1OC2CC1C2,-1385.39,O=C1C2CC(C2)O1,B~ArBAsAArAs,54.86536998075116
C1CNCCNC1,C1CNCCNC1,-1794.29,C1NCCCNC1,ArADAADAr,77.7457585388782
C=COC(=O)C=C,C=COC(=O)C=C,-1393.37,O=C(OC=C)C=C,A~ABA{~B}A~A,55.31189847352164
C=C(CN)C1CC1,C=C(CN)C1CC1,-1771.22,C1C(C(CN)=C)C1,A~A{AD}ArAAr,76.45485473834998
C1CC(N2CC2)C1,C1CC(N2CC2)C1,-1756.36,C1N(C2CCC2)C1,ArAA{DsAAs}Ar,75.6233492994315
CC#CCO,CC#CCO,-1104.19,OCC#CC,AA^AAB,39.13055642598147
C=C1CCCNC1,C=C1CCCNC1,-1271.38,C=C1CNCCC1,A~ArAAADAr,48.48583195308654
COC(=O)N1CC1,COC(=O)N1CC1,-1396.15,O(C(=O)N1CC1)C,ABA{~B}DrAAr,55.46745601862215
CC(C)(O)CC#N,CC(C)(O)CC#N,-1605.88,N#CCC(C)(O)C,AA{A}{B}AA^D,67.20309772147365
C1CC(C2CN2)C1,C1CC(C2CN2)C1,-1765.89,N1CC1C1CCC1,ArAA{AsADs}Ar,76.15660951698825
C=C(C=CC)CO,C=C(C=CC)CO,-1710.69,C(=C)(CO)C=CC,A~A{A~AA}AB,73.06784099556829
N#CCOC1CC1,N#CCOC1CC1,-1721.82,C(#N)COC1CC1,D^AABArAAr,73.69063073548503
C#CC(C#C)=CC,C#CC(C#C)=CC,-1450.99,C(#C)C(=CC)C#C,A^AA{A^A}~AA,58.53608039751109
NC1(CO)COC1,NC1(CO)COC1,-1515.64,OCC1(N)COC1,DAr{AB}ABAr,62.15363266036978
C=CC1CC1C,C=CC1CC1C,-1603.59,C1(C)CC1C=C,A~AArAArA,67.07495859259592
C=C1CC=C(C)O1,C=C1CC=C(C)O1,-1590.04,C1(C)=CCC(=C)O1,A~ArAA~A{A}Br,66.31675545010967
CN1CC1C#N,CN1CC1C#N,-1217.97,C1C(C#N)N1C,ADrAArA^D,45.497224584806844
C=CC1=NOCC1,C=CC1=NOCC1,-1436.41,O1CCC(C=C)=N1,A~AAr~DBAAr,57.72024262500561
CC#CC1CC1C,CC#CC1CC1C,-1753.26,C(#CC)C1CC1C,AA^AArAArA,75.449885849859
NCc1ccc[nH]1,NCc1ccc[nH]1,-1551.59,c1c(CN)[nH]cc1,DAaraaa{dQ}r,64.16524911589597
C1=CCCNN=C1,C1=CCCNN=C1,-1519.13,C1=CC=NNCC1,Ar~AAADD~Ar,62.34891893101751
NC1COC1CO,NC1COC1CO,-1514.97,C(C1OCC1N)O,DArABArAB,62.11614217288152
[CH2][N]NC1CCC1,[CH2][N]NC1CCC1,-1625.21,C1(N[N][CH2])CCC1,{AQs}{D}DArAAAr,68.28472626348538
C#CCCO,C#CCCO,-1099.93,C(CO)C#C,A^AAAB,38.89218407269797
CC1=CCC(N)C1,CC1=CCC(N)C1,-1275.43,C1(N)CC=C(C)C1,AAr~AAA{D}Ar,48.71245355656028
CC1OCC1(C)C,CC1OCC1(C)C,-1846.74,CC1C(C)(C)CO1,AArBAAr{A}A,80.68064819374189
[CH2][N]NC1CC1C,[CH2][N]NC1CC1C,-1624.28,C1(C)CC1N[N][CH2],{AQs}{D}DArAArA,68.23268722861364
CCOC=CCN,CCOC=CCN,-1718.67,O(C=CCN)CC,AABA~AAD,73.51436948833879
C=CC(=NN)OC,C=CC(=NN)OC,-1442.47,COC(=NN)C=C,A~AA{~DD}BA,58.0593356909441
CCc1ccco1,CCc1ccco1,-1602.58,c1(CC)ccco1,AAaraaabr,67.01844308160615
C=CCC1CO1,C=CCC1CO1,-1400.01,C1C(CC=C)O1,A~AAArABr,55.68344599131564
CC#CCC=O,CC#CCC=O,-1269.98,C(C)#CCC=O,AA^AAA~B,48.40749362102154
Cn1[nH]ccc1=O,Cn1[nH]ccc1=O,-1345.19,c1(=O)cc[nH]n1C,Adr{dQ}aaar~B,52.6159407314562
C=CC(C)C1CC1,C=CC(C)C1CC1,-1900.22,CC(C1CC1)C=C,A~AA{A}ArAAr,83.67317247862483
C#CC1C(C)N1C,C#CC1C(C)N1C,-1459.06,C(C1C(C)N1C)#C,A^AArA{A}DrA,58.98764492591432
C=C(C)C(N)=O,C=C(C)C(N)=O,-1322.1,C(C)(C(N)=O)=C,A~A{A}A{D}~B,51.32391781189847
CCNC(C)C,CCNC(C)C,-1763.55,CC(NCC)C,AADA{A}A,76.02567259053673
[CH2][N][N][C](C)CO,[CH2][N][N][C](C)CO,-1446.64,[C](CO)(C)[N][N][CH2],{AQs}{D}{D}{A}{A}AB,58.292672008594856
CC(=N)NC(C)=O,CC(=N)NC(C)=O,-1500.0,C(=O)(C)NC(C)=N,AA{~D}DA{A}~B,61.27848157930077
CC(N)(CN)CO,CC(N)(CN)CO,-1735.5,NC(CO)(CN)C,AA{D}{AD}AB,74.45610815166302
O=S1(=O)C=CCC1,O=S1(=O)C=CCC1,-1308.09,C1S(=O)(=O)C=CC1,B~Er{~B}A~AAAr,50.53997493173373
C=CN=C(C)NO,C=CN=C(C)NO,-1432.78,C(=C)N=C(NO)C,A~AD~A{A}DB,57.517122521151364
CC(C)=C(C)C,CC(C)=C(C)C,-1755.17,CC(=C(C)C)C,AA{A}~A{A}A,75.55676171717624
C=CCC=CCC,C=CCC=CCC,-1904.81,C(C=CCC=C)C,A~AAA~AAA,83.93001029589506
CN1CC(C=O)C1,CN1CC(C=O)C1,-1573.47,C1(C=O)CN(C)C1,ADrAA{A~B}Ar,65.38956533416895
C=CC1CCN1C,C=CC1CCN1C,-1760.18,C=CC1N(C)CC1,A~AArAADrA,75.83710103406601
CCCC1(C)CN1,CCCC1(C)CN1,-1612.44,C(C)CC1(C)CN1,AAAAr{A}ADr,67.57016876314965
CC1=NN=CC1,CC1=NN=CC1,-1230.06,C1C(C)=NN=C1,AAr~DD~AAr,46.173732038139576
[CH2]C(C=O)=C[N]O,[CH2]C(C=O)=C[N]O,-1373.73,C(C(=C[N]O)[CH2])=O,{AQs}A{A~B}~A{D}B,54.21292358655267
CCC1C(O)C1O,CCC1C(O)C1O,-1645.35,C1(O)C(O)C1CC,AAArA{B}ArB,69.41167912619186
CCC1CCN1C,CCC1CCN1C,-1766.74,N1(C)CCC1CC,AAArAADrA,76.20417207574198
NC1C2CNC1C2,NC1C2CNC1C2,-1649.46,C1C2C(N)C1CN2,DArAsADArAs,69.6416580867541
COC(=O)C(C)C,COC(=O)C(C)C,-1680.8,CC(C)C(OC)=O,ABA{~B}A{A}A,71.39531760598058
C=CC1(C)CCC1,C=CC1(C)CCC1,-1251.02,C(C1(C)CCC1)=C,A~AAr{A}AAAr,47.34656878105556
C=Cc1ccco1,C=Cc1ccco1,-1460.22,C(c1ccco1)=C,A~Aaraaabr,59.05255382962533
C=C(CC)C(C)C,C=C(CC)C(C)C,-2048.01,C(C(=C)CC)(C)C,A~A{AA}A{A}A,91.94290254711491
CC1(CO)CNC1,CC1(CO)CNC1,-1711.15,C1NCC1(CO)C,AAr{AB}ADAr,73.0935807332468
CC1=CCCC1N,CC1=CCCC1N,-1473.59,C1CC(N)C(C)=C1,AAr~AAAArD,59.80068490084606
CC1(C)C=NOC1,CC1(C)C=NOC1,-1574.56,C1=NOCC1(C)C,AAr{A}A~DBAr,65.45055732127669
C=C1C=CCC=C1,C=C1C=CCC=C1,-1653.5,C1=CCC=CC1=C,A~ArA~AAA~Ar,69.8677201307131
CC=C(C=O)CO,CC=C(C=O)CO,-1527.34,C(=C(CO)C=O)C,AA~A{A~B}AB,62.80831729262725
CC([CH][N]O)CO,CC([CH][N]O)CO,-1507.79,[CH]([N]O)C(CO)C,AA{{AQ}{D}B}AB,61.71437844129101
C#CC1OC1C,C#CC1OC1C,-1246.32,O1C(C#C)C1C,A^AArBArA,47.08357580912306
C=CCC(N)CO,C=CCC(N)CO,-1723.32,C(=C)CC(N)CO,A~AAA{D}AB,73.77456466269753
Nn1cccc1O,Nn1cccc1O,-1344.54,c1n(N)c(O)cc1,DdraaaarB,52.579569362997454
C=NNC=CC=O,C=NNC=CC=O,-1319.09,N(C=CC=O)N=C,A~DDA~AA~B,51.15549039795872
Cc1c[nH]cc1C,Cc1c[nH]cc1C,-1553.34,c1(C)c(C)c[nH]c1,Aara{dQ}aarA,64.26317203097722
CC1=CC2CC1N2,CC1=CC2CC1N2,-1617.73,C12NC(C(C)=C1)C2,AAr~AAsAArDs,67.86617574645238
CC(C)(O)CCO,CC(C)(O)CCO,-1799.1,OCCC(O)(C)C,AA{A}{B}AAB,78.01490666547292
CCC1CC1OC,CCC1CC1OC,-1834.45,CCC1C(OC)C1,AAArAArBA,79.99294955011418
C=CC(C)N(C)C,C=CC(C)N(C)C,-1905.03,CC(N(C)C)C=C,A~AA{A}D{A}A,83.94232060521958
C=C(C)CCOC,C=C(C)CCOC,-1840.96,O(C)CCC(=C)C,A~A{A}AABA,80.3572227942164
O=CN1CC1CO,O=CN1CC1CO,-1421.14,C(N1C(CO)C1)=O,B~ADrAArAB,56.865795245982376
CC1OCCC1N,CC1OCCC1N,-1735.08,C1(C)OCCC1N,AArBAAArD,74.4326066520435
C=CC(C)CC,C=CC(C)CC,-1751.31,CCC(C)C=C,A~AA{A}AA,75.34077174448274
[CH2]C=C[N]NCC,[CH2]C=C[N]NCC,-1639.68,C(=C[N]NCC)[CH2],{AQs}A~A{D}DAA,69.09440888132863
CNc1ccc[nH]1,CNc1ccc[nH]1,-1546.86,c1cc[nH]c1NC,ADaraaa{dQ}r,63.900577465419225
C1CC1C1COC1,C1CC1C1COC1,-1693.51,O1CC(C2CC2)C1,ArAArArABAr,72.10651774922782
Cc1c[nH]oc1=N,Cc1c[nH]oc1=N,-1319.98,N=c1o[nH]cc1C,Aara{dQ}bar~D,51.205291194771476
CC(C)(O)[CH][N]N,CC(C)(O)[CH][N]N,-1584.95,C([CH][N]N)(O)(C)C,AA{A}{B}{AQ}{D}D,66.03193965710194
C=COCCOC,C=COCCOC,-1635.75,C(OC=C)COC,A~ABAABA,68.87450199203187
C=C(C)C(O)CN,C=C(C)C(O)CN,-1723.47,C=C(C(O)CN)C,A~A{A}A{B}AD,73.78295805541877
CCCCCCN,CCCCCCN,-1507.77,C(CCCN)CC,AAAAAAD,61.713259322261514
CCC1(CN)CO1,CCC1(CN)CO1,-1715.42,NCC1(CC)OC1,AAAr{AD}ABr,73.33251264604503
CCCNC(N)=O,CCCNC(N)=O,-1639.68,O=C(NCCC)N,AAADA{D}~B,69.09440888132863
C1=CC2C=CC1N2,C1=CC2C=CC1N2,-1497.17,C12C=CC(C=C1)N2,Ar~AAsA~AArDs,61.12012623662653
Cc1cnsc1C,Cc1cnsc1C,-1227.02,s1ncc(C)c1C,AaradearA,46.003625945655585
CC(C)=CC=O,CC(C)=CC=O,-1429.87,C(C)(C)=CC=O,AA{A}~AA~B,57.35429070235909
C#CC(O)C#CC,C#CC(O)C#CC,-1391.47,CC#CC(O)C#C,A^AA{B}A^AA,55.20558216571915
C1C2NC2C2NC12,C1C2NC2C2NC12,-1500.31,C12CC3NC3C1N2,ArAsDAsAsDArs,61.29582792425802
NCC#CC(N)=O,NCC#CC(N)=O,-1632.8,O=C(C#CCN)N,DAA^AA{D}~B,68.70943193518063
C=CC(C)=NN,C=CC(C)=NN,-1343.91,CC(C=C)=NN,A~AA{A}~DD,52.54431711356821
C=Cc1ccsc1,C=Cc1ccsc1,-1143.79,c1cc(C=C)cs1,A~Aaraaear,41.346412104391426
CC1CC=CCC1,CC1CC=CCC1,-1920.19,C1C=CCCC1C,AArAA~AAAr,84.79061282958055
N[N][CH]C1CC1,N[N][CH]C1CC1,-1336.05,C1CC1[CH][N]N,D{D}{AQ}ArAAr,52.10450333497471
CC(O)S(C)(=O)=O,CC(O)S(C)(=O)=O,-1413.76,O=S(=O)(C(C)O)C,AA{B}E{A}{~B}~B,56.452840324096876
NN1CC=CC1=O,NN1CC=CC1=O,-1327.67,C1=CC(=O)N(N)C1,DDrAA~AAr~B,51.63559246161423
C=C(C)C1CCN1,C=C(C)C1CCN1,-1746.44,C1(C(C)=C)CCN1,A~A{A}ArAADr,75.0682662607995
C1=NOC2(C1)CC2,C1=NOC2(C1)CC2,-1426.2,C12(CC=NO1)CC2,Ar~DBAs{Ar}AAs,57.14893236044586
CN1CC1C1CN1,CN1CC1C1CN1,-1626.8,C1(C2CN2C)CN1,ADrAArArADr,68.37369622633064
C=C(CN)CCC,C=C(CN)CCC,-1919.51,C=C(CCC)CN,A~A{AD}AAA,84.75256278257756
CC(C)C1CC1,CC(C)C1CC1,-1750.35,C1(C(C)C)CC1,AA{A}ArAAr,75.28705403106673
CC(=O)CNC=O,CC(=O)CNC=O,-1425.91,C(=O)NCC(C)=O,AA{~B}ADA~B,57.13270513451812
O=CC=CCO,O=CC=CCO,-1225.26,C(=O)C=CCO,B~AA~AAB,45.90514347105958
CC1COCC1N,CC1COCC1N,-1732.56,C1OCC(N)C1C,AArABAArD,74.29159765432651
C#CCCCN,C#CCCCN,-1466.18,C(CN)CC#C,A^AAAAD,59.38605130041633
NC1CCC2NC12,NC1CCC2NC12,-1653.13,C12C(C(N)CC1)N2,DArAAAsDArs,69.84701642866736
CC1NC(C)C1=O,CC1NC(C)C1=O,-1592.66,C1(=O)C(C)NC1C,AArDA{A}Ar~B,66.46336004297419
C=COC(=C)CN,C=COC(=C)CN,-1780.03,C(CN)(=C)OC=C,A~ABA{~A}AD,76.94782667084472
CC1(O)CC1(C)O,CC1(O)CC1(C)O,-1652.25,CC1(O)CC1(O)C,AAr{B}AAr{A}B,69.79777519136935
COC1CC=NO1,COC1CC=NO1,-1365.72,O1N=CCC1OC,ABArAA~DBr,53.76471641523793
C=C(C)C(C)C=O,C=C(C)C(C)C=O,-1718.83,C(C(C=O)C)(C)=C,A~A{A}A{A}A~B,73.52332244057477
C=CC(C)OC,C=CC(C)OC,-1543.96,CC(OC)C=C,A~AA{A}BA,63.73830520614173
CC1=COCO1,CC1=COCO1,-1221.82,C1OC=C(C)O1,AAr~ABABr,45.71265499798559
CCOC(C)CN,CCOC(C)CN,-1858.76,C(C)OC(CN)C,AABA{A}AD,81.35323873047138
C=CC(C)=CCN,C=CC(C)=CCN,-1921.19,C(CN)=C(C)C=C,A~AA{A}~AAD,84.84656878105555
C=CCONC=O,C=CCONC=O,-1365.61,C(NOCC=C)=O,A~AABDA~B,53.75856126057567
NC1C=CCC1,NC1C=CCC1,-1499.26,C1=CC(N)CC1,DArA~AAAr,61.23707417520929
CC1(CCO)CO1,CC1(CCO)CO1,-1647.04,C(CO)C1(C)CO1,AAr{AAB}ABr,69.50624468418461
C#CC1CC(C)O1,C#CC1CC(C)O1,-1544.56,O1C(C)CC1C#C,A^AArAA{A}Br,63.77187877702672
COCCCN,COCCCN,-1558.01,C(CCN)OC,ABAAAD,64.52448632436547
CCOCC(C)O,CCOCC(C)O,-1791.56,O(CC)CC(O)C,AABAA{A}B,77.59299879135143
CC1CC1,CC1CC1,-1157.46,C1CC1C,AArAAr,42.11132996105466
C#CC(=N)NC,C#CC(=N)NC,-1206.25,C(NC)(C#C)=N,A^AA{~D}DA,44.841420833519855
CC1(C)COC1,CC1(C)COC1,-1547.77,C1C(C)(C)CO1,AAr{A}ABAr,63.95149738126147
CC(O)C1(C)CO1,CC(O)C1(C)CO1,-1649.24,O1CC1(C(O)C)C,AA{B}Ar{A}ABr,69.62934777742962
N#CC(O)C1CN1,N#CC(O)C1CN1,-1713.6,C(#N)C(O)C1CN1,D^AA{B}ArADr,73.23067281436053
CNC1(C)CNC1,CNC1(C)CNC1,-1771.71,CC1(NC)CNC1,ADAr{A}ADAr,76.48227315457272
COCC[CH][N]O,COCC[CH][N]O,-1496.68,O[N][CH]CCOC,ABAA{AQ}{D}B,61.09270782040379
CNC1C=NOC1,CNC1C=NOC1,-1435.39,O1CC(NC)C=N1,ADArA~DBAr,57.663167554501115
C#CC#CC(=C)C,C#CC#CC(=C)C,-1446.63,C=C(C)C#CC#C,A^AA^AA{~A}A,58.292112449080086
CC1COC(=O)C1,CC1COC(=O)C1,-1556.99,C1OC(=O)CC1C,AArABA{~B}Ar,64.46741125386097
NC1CC2CC1O2,NC1CC2CC1O2,-1576.01,C1C2OC(C1N)C2,DArAAsAArBs,65.53169345091545
C#C[CH][N]OC=O,C#C[CH][N]OC=O,-1304.85,C([CH][N]OC=O)#C,A^A{AQ}{D}BA~B,50.35867764895474
O=C1CC(CO)C1,O=C1CC(CO)C1,-1524.83,C1C(=O)CC1CO,B~ArAA{AB}Ar,62.66786785442499
CC(C)NCCO,CC(C)NCCO,-1861.53,C(C)(NCCO)C,AA{A}DAAB,81.50823671605713
[CH2][N]OC(C)OC,[CH2][N]OC(C)OC,-1490.98,[N](OC(C)OC)[CH2],{AQs}{D}BA{A}BA,60.77375889699628
CCC1COCO1,CCC1COCO1,-1659.13,C1(CC)COCO1,AAArABABr,70.18275213751735
CNC1CC1NC,CNC1CC1NC,-1775.44,CNC1C(NC)C1,ADArAArDA,76.69098885357447
[O]S1([O])C=CCO1,[O]S1([O])C=CCO1,-1229.27,O1S([O])([O])C=CC1,{B}Er{{B}}A~AABr,46.129526836474334
C1CC2CN(C1)C2,C1CC2CN(C1)C2,-1774.75,C1C2CCCN1C2,ArAAsAD{Ar}As,76.65237924705673
N#Cc1cc[nH]n1,N#Cc1cc[nH]n1,-1157.45,[nH]1ccc(C#N)n1,D^Aaraa{dQ}dr,42.11077040153991
N#CC1C=CCO1,N#CC1C=CCO1,-1322.71,O1C(C#N)C=CC1,D^AArA~AABr,51.35805094229823
CNCC(C)OC,CNCC(C)OC,-1848.92,N(CC(OC)C)C,ADAA{A}BA,80.80263216795738
N#CCC1CC1O,N#CCC1CC1O,-1458.63,C(C1C(O)C1)C#N,D^AAArAArB,58.96358386678008
CC(=NN)C1CO1,CC(=NN)C1CO1,-1428.62,C1(C(=NN)C)CO1,AA{~DD}ArABr,57.28434576301535
CCC(=O)C1CO1,CCC(=O)C1CO1,-1512.8,C(C)C(C1OC1)=O,AAA{~B}ArABr,61.99471775818076
COCC1CCC1,COCC1CCC1,-1836.17,C1C(COC)CC1,ABAArAAAr,80.08919378665115
C1COCCO1,C1COCCO1,-1359.51,O1CCOCC1,ArABAABr,53.41722995657818
N#CC1CCOC1,N#CC1CCOC1,-1468.54,C1(C#N)COCC1,D^AArAABAr,59.518107345897306
C1=CC2CC2C=C1,C1=CC2CC2C=C1,-1242.64,C1=CC=CC2CC12,Ar~AAsAAsA~Ar,46.877657907695074
NCC(=O)N1CC1,NCC(=O)N1CC1,-1406.85,N1(C(=O)CN)CC1,DAA{~B}DrAAr,56.06618469940462
C=C(CO)C(N)=O,C=C(CO)C(N)=O,-1259.05,NC(C(=C)CO)=O,A~A{AB}A{D}~B,47.7958950713998
CC1CCC(=O)O1,CC1CCC(=O)O1,-1559.6,O=C1OC(C)CC1,AArAAA{~B}Br,64.61345628721071
CC(N)CC(C)N,CC(N)CC(C)N,-1935.47,NC(CC(N)C)C,AA{D}AA{A}D,85.64561976811854
Cc1nonc1C,Cc1nonc1C,-1316.19,o1nc(C)c(C)n1,AardbdarA,50.993218138681236
CCC(O)C(N)=O,CCC(O)C(N)=O,-1561.71,NC(C(O)CC)=O,AAA{B}A{D}~B,64.73152334482296
C#CC(C)C(C)O,C#CC(C)C(C)O,-1692.21,CC(C(C)C#C)O,A^AA{A}A{A}B,72.03377501231031
NC1CCC1CO,NC1CCC1CO,-1714.63,NC1C(CO)CC1,DArAAArAB,73.28830744437978
CC1(N)C=CC=C1,CC1(N)C=CC=C1,-1794.95,C1(C)(N)C=CC=C1,AAr{D}A~AA~Ar,77.78268946685172
C#CC(=C)C#CC,C#CC(=C)C#CC,-1455.32,C(C)#CC(C#C)=C,A^AA{~A}A^AA,58.778369667397826
C=CC#CCC=O,C=CC#CCC=O,-1421.77,C(#CCC=O)C=C,A~AA^AAA~B,56.90104749541162
CC1=NOCC1C,CC1=NOCC1C,-1577.58,N1=C(C)C(C)CO1,AAr~DBAArA,65.61954429473118
